접수연도,자치구코드,자치구명,법정동코드,법정동명,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,건축년도,역개수,학교수
2024,11110,종로구,18500,홍지동,,20241226,36500,57.55,131.0,,1967.0,15,6
2024,11650,서초구,10100,방배동,MAIBAUM(929-31),20241226,34000,18.06,9.0,3.0,2012.0,12,36
2024,11590,동작구,10700,사당동,남광쉐르빌,20241226,30000,33.42,26.0,5.0,2008.0,12,14
2024,11230,동대문구,10200,용두동,신설동역대우아이빌,20241226,15000,30.291,38.747,15.0,2004.0,6,1
2024,11590,동작구,10200,상도동,대흥미소가(210-167),20241226,29000,27.21,17.0,5.0,2015.0,12,8
2024,11170,용산구,10800,서계동,(257-2),20241226,43000,22.73,9.0,3.0,1998.0,10,6
2024,11560,영등포구,11100,당산동1가,코오롱,20241226,58000,59.6,0.0,12.0,1996.0,11,0
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,40450,45.59,27.0,4.0,2024.0,3,3
2024,11590,동작구,10200,상도동,현대(관악),20241226,68000,58.59,0.0,15.0,1992.0,12,8
2024,11470,양천구,10200,목동,삼성파크빌(231-156),20241226,16000,60.91,27.0,-1.0,2002.0,5,32
2024,11380,은평구,10600,대조동,지경인라지,20241226,18000,29.04,17.0,2.0,2015.0,13,16
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,39150,43.19,25.0,5.0,2024.0,3,3
2024,11620,관악구,10200,신림동,(415-48),20241226,25500,27.92,22.0,1.0,1990.0,4,131
2024,11440,마포구,12500,성산동,다복하이츠빌라B동,20241226,22050,59.93,35.0,-1.0,1996.0,16,11
2024,11320,도봉구,10700,창동,애스테이2차,20241226,37000,36.5,14.0,8.0,2022.0,3,21
2024,11500,강서구,10300,화곡동,타운빌리지가동,20241226,20000,59.46,37.0,3.0,1991.0,9,42
2024,11230,동대문구,10500,답십리동,청계 푸르지오시티,20241226,14300,23.85,31.56,17.0,2015.0,6,3
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,38700,43.19,25.0,4.0,2024.0,3,3
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,40000,45.59,27.0,3.0,2024.0,3,3
2024,11470,양천구,10200,목동,모던아트리움,20241226,23000,42.13,27.0,2.0,2011.0,5,32
2024,11710,송파구,10800,문정동,파크하비오,20241226,19000,25.08,31.79,8.0,,28,8
2024,11500,강서구,10200,등촌동,덕산하이츠빌(636-32),20241226,20000,51.18,31.0,2.0,2010.0,9,45
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,38650,44.72,26.0,2.0,2024.0,3,3
2024,11560,영등포구,11200,당산동2가,당산대우,20241226,36900,31.73,0.0,10.0,1999.0,11,0
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,38350,43.19,25.0,3.0,2024.0,3,3
2024,11230,동대문구,10300,제기동,한신아파트,20241226,71000,59.84,0.0,23.0,2004.0,6,20
2024,11380,은평구,10600,대조동,지경인라지,20241226,18000,29.04,17.0,3.0,2015.0,13,16
2024,11740,강동구,10900,천호동,강동 밀레니얼 중흥S-클래스,20241226,127000,59.975,0.0,39.0,0.0,15,14
2024,11290,성북구,13300,정릉동,대동아파트,20241226,52500,81.09,0.0,17.0,2003.0,9,22
2024,11740,강동구,10600,둔촌동,올림픽파크 포레온,20241226,249082,84.99,0.0,17.0,0.0,15,15
2024,11230,동대문구,11000,이문동,래미안 라그란데,20241226,110897,84.97,0.0,5.0,0.0,6,1
2024,11440,마포구,11100,신수동,밤섬경남아너스빌,20241226,115000,84.83,0.0,1.0,2009.0,16,8
2024,11410,서대문구,11700,연희동,파라다이스텔에스비,20241226,9100,15.94,23.39,9.0,2003.0,5,6
2024,11380,은평구,10600,대조동,지경인라지,20241226,11400,17.98,10.0,4.0,2015.0,13,16
2024,11410,서대문구,11700,연희동,연희파크빌,20241226,53000,83.88,82.0,1.0,2003.0,5,6
2024,11440,마포구,12300,망원동,대명엘레강스2,20241226,9000,13.75,9.0,4.0,2011.0,16,2
2024,11215,광진구,10500,자양동,타임빌,20241226,50000,24.1,18.0,2.0,2017.0,11,22
2024,11560,영등포구,11000,여의도동,여의도파라곤,20241226,40000,40.4,58.37,10.0,2005.0,11,27
2024,11260,중랑구,10600,신내동,석탑,20241226,40000,59.82,0.0,16.0,1997.0,8,6
2024,11110,종로구,13300,익선동,BIZ-WELL 종로 오피스텔,20241226,10000,17.2,24.82,8.0,2004.0,15,0
2024,11560,영등포구,11000,여의도동,D.S라르,20241226,38000,29.939,48.3315,12.0,2021.0,11,27
2024,11350,노원구,10500,상계동,상계주공13(고층),20241226,38000,49.94,0.0,12.0,1989.0,13,48
2024,11305,강북구,10200,번동,홍원루미에르강북10,20241226,43350,48.32,28.0,3.0,2024.0,3,3
2024,11500,강서구,10800,공항동,에스엠파크빌,20241226,26000,35.75,22.0,8.0,2018.0,9,3
2024,11440,마포구,12300,망원동,석우빌라8차,20241226,30000,43.68,26.0,2.0,2002.0,16,2
2024,11545,금천구,10300,시흥동,관악산신도브래뉴,20241226,66500,94.6,0.0,14.0,2006.0,1,57
2024,11215,광진구,10700,화양동,광진코지웰,20241226,16300,16.53,0.0,11.0,2014.0,11,19
2024,11590,동작구,10600,동작동,금강KCC,20241226,100000,84.95,0.0,2.0,2003.0,12,6
2024,11200,성동구,10700,행당동,서울숲행당푸르지오,20241226,135000,84.74,0.0,4.0,2011.0,14,6
2024,11500,강서구,10300,화곡동,금산빌(965-18),20241226,13000,30.28,19.0,5.0,2007.0,9,42
2024,11170,용산구,12400,한강로1가,용산파크자이,20241226,48000,38.1,52.07,16.0,2005.0,10,0
2024,11380,은평구,10900,신사동,만민빌라(1-96),20241226,11000,30.93,16.0,4.0,1997.0,13,21
2024,11710,송파구,10400,송파동,현대,20241225,89000,59.91,0.0,1.0,1997.0,28,17
2024,11290,성북구,13600,하월곡동,현대하이빌,20241225,32500,59.77,35.0,2.0,2013.0,9,27
2024,11530,구로구,10200,구로동,신도림태영타운,20241225,90500,59.88,0.0,12.0,2000.0,7,23
2024,11380,은평구,10500,구산동,,20241225,42700,127.41,169.0,,1974.0,13,27
2024,11470,양천구,10300,신월동,태한하이빌,20241225,26000,35.58,21.0,5.0,2014.0,5,46
2024,11380,은평구,10700,응암동,위산일리온시티,20241225,23000,18.43,0.0,17.0,2020.0,13,46
2024,11380,은평구,10900,신사동,,20241225,90000,53.09,116.0,,1972.0,13,21
2024,11680,강남구,10800,논현동,신동아(22),20241225,85000,35.73,0.0,12.0,1997.0,21,2
2024,11350,노원구,10300,공릉동,화랑대디오베이션,20241225,65700,59.988,0.0,15.0,2021.0,13,36
2024,11110,종로구,17400,창신동,창신쌍용2,20241225,87000,115.53,0.0,14.0,1993.0,15,14
2024,11470,양천구,10100,신정동,목동신시가지8,20241225,229000,105.35,0.0,5.0,1987.0,5,63
2024,11320,도봉구,10600,방학동,브라운스톤방학아파트,20241225,66000,84.9,0.0,9.0,2003.0,3,23
2024,11215,광진구,10700,화양동,씨즈건대힐스,20241225,16470,14.23,0.0,4.0,2017.0,11,19
2024,11350,노원구,10300,공릉동,건영장미아파트,20241225,49000,59.87,0.0,14.0,1999.0,13,36
2024,11290,성북구,11200,삼선동2가,삼선푸르지오,20241225,75000,59.95,0.0,10.0,2008.0,9,0
2024,11500,강서구,10900,방화동,리치펠리스,20241225,28500,52.62,33.0,2.0,2014.0,9,49
2024,11740,강동구,10800,성내동,코랜드빌리지,20241225,58000,57.18,0.0,10.0,2001.0,15,3
2024,11230,동대문구,11000,이문동,래미안 라그란데,20241225,108000,59.95,0.0,7.0,0.0,6,1
2024,11290,성북구,13400,길음동,길음뉴타운6단지(래미안),20241225,113000,84.049,0.0,8.0,2007.0,9,8
2024,11650,서초구,10700,반포동,청광아트빌라10차,20241225,266000,243.37,140.0,3.0,1994.0,12,20
2024,11290,성북구,11200,삼선동2가,삼선푸르지오,20241225,84000,84.83,0.0,6.0,2008.0,9,0
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,43975,33.18,0.0,15.0,2022.0,15,2
2024,11380,은평구,10300,불광동,북한산현대힐스테이트3차아파트,20241224,70800,59.99,0.0,9.0,2010.0,13,26
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40967,34.32,0.0,11.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,22034,21.39,30.3,3.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40057,34.32,0.0,4.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40057,34.32,0.0,4.0,2022.0,15,2
2024,11380,은평구,10600,대조동,북한산포레스트,20241224,18800,29.02,0.0,13.0,2021.0,13,16
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,31057,30.95,43.62,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40197,34.32,0.0,5.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40197,34.32,0.0,5.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,21685,21.39,30.3,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40337,34.32,0.0,6.0,2022.0,15,2
2024,11650,서초구,10800,서초동,서초2차e-편한세상,20241224,210000,116.745,0.0,13.0,2005.0,12,55
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40337,34.32,0.0,6.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,31555,30.95,43.62,3.0,,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,22034,21.39,30.3,3.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,26990,21.46,0.0,4.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40337,34.32,0.0,7.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40337,34.32,0.0,7.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,46560,48.72,67.97,3.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40687,34.32,0.0,8.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40687,34.32,0.0,8.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40687,34.32,0.0,9.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,26990,21.46,0.0,4.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40687,34.32,0.0,9.0,2022.0,15,2
2024,11470,양천구,10100,신정동,호반써밋목동,20241224,114000,59.948,0.0,14.0,2022.0,5,63
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40967,34.32,0.0,10.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,27900,21.46,0.0,15.0,2022.0,15,2
2024,11560,영등포구,10600,영등포동5가,현대프라자,20241224,54000,59.96,0.0,4.0,1999.0,11,0
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,40967,34.32,0.0,10.0,2022.0,15,2
2024,11710,송파구,11200,오금동,상아2차아파트,20241224,115000,84.98,0.0,7.0,1988.0,28,18
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41107,34.32,0.0,12.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41107,34.32,0.0,12.0,2022.0,15,2
2024,11560,영등포구,12900,양평동5가,양평한신,20241224,81000,59.94,0.0,2.0,1996.0,11,0
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41282,34.32,0.0,13.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41282,34.32,0.0,13.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41457,34.32,0.0,14.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,21685,21.39,30.3,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41457,34.32,0.0,14.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41457,34.32,0.0,15.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,41457,34.32,0.0,15.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46174,36.45,0.0,11.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46804,36.45,0.0,11.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45194,36.45,0.0,4.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,47329,36.45,0.0,15.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46629,36.45,0.0,15.0,2022.0,15,2
2024,11350,노원구,10400,하계동,장미(시영6),20241224,62300,59.22,0.0,9.0,1989.0,13,52
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,47329,36.45,0.0,14.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,45812,48.72,67.97,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46629,36.45,0.0,14.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,47154,36.45,0.0,13.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46489,36.45,0.0,13.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46804,36.45,0.0,10.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46174,36.45,0.0,10.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46489,36.45,0.0,9.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45824,36.45,0.0,9.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46489,36.45,0.0,8.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45824,36.45,0.0,8.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46174,36.45,0.0,7.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45474,36.45,0.0,7.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46174,36.45,0.0,6.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45474,36.45,0.0,6.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45999,36.45,0.0,5.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45334,36.45,0.0,5.0,2022.0,15,2
2024,11410,서대문구,12000,남가좌동,DMC파크뷰자이2단지,20241224,127000,84.99,0.0,6.0,2015.0,5,3
2024,11710,송파구,10200,신천동,장미2,20241224,253700,99.0,0.0,3.0,1979.0,28,9
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,45824,36.45,0.0,4.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,46809,48.72,67.97,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46979,36.45,0.0,12.0,2022.0,15,2
2024,11320,도봉구,10700,창동,창동주공1단지,20241224,56000,58.01,0.0,12.0,1990.0,3,21
2024,11500,강서구,10300,화곡동,해오름빌(354-78),20241224,22750,26.43,18.0,3.0,2015.0,9,42
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,46349,36.45,0.0,12.0,2022.0,15,2
2024,11470,양천구,10200,목동,대한아트빌라,20241224,37000,45.77,31.0,2.0,1990.0,5,32
2024,11110,종로구,13300,익선동,BIZ-WELL 종로 오피스텔,20241224,10000,17.42,25.09,8.0,2004.0,15,0
2024,11740,강동구,10900,천호동,천호역 한강 푸르지오시티,20241224,16700,25.12,35.74,15.0,2015.0,15,14
2024,11650,서초구,10100,방배동,동문안,20241224,20000,17.48,12.0,2.0,2013.0,12,36
2024,11680,강남구,10800,논현동,논현빌(137-1),20241224,16900,14.37,9.0,2.0,2013.0,21,2
2024,11200,성동구,10100,상왕십리동,센트럴큐브,20241224,24000,19.42,0.0,18.0,2019.0,14,0
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,47607,48.72,67.97,3.0,,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,21286,20.68,29.66,3.0,,15,2
2024,11260,중랑구,10200,상봉동,미하우스,20241224,30000,35.09,20.0,5.0,2015.0,8,4
2024,11305,강북구,10100,미아동,미아한일유앤아이,20241224,69700,84.552,0.0,11.0,2002.0,3,54
2024,11470,양천구,10300,신월동,미성트라움,20241224,28000,47.41,30.0,2.0,2019.0,5,46
2024,11320,도봉구,10500,쌍문동,한양7,20241224,54000,84.86,0.0,10.0,1993.0,3,39
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,31555,30.95,43.62,3.0,,15,2
2024,11680,강남구,11000,압구정동,한양1차(영동한양),20241224,388000,63.87,0.0,5.0,1977.0,21,15
2024,11170,용산구,10900,청파동1가,(97-28),20241224,78000,85.13,53.0,2.0,1992.0,10,0
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,27900,21.46,0.0,15.0,2022.0,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,50249,51.69,72.0,3.0,,15,2
2024,11710,송파구,10100,잠실동,트리지움,20241224,246000,84.83,0.0,27.0,2007.0,28,23
2024,11290,성북구,13300,정릉동,우정에쉐르,20241224,51000,59.9,0.0,15.0,2009.0,9,22
2024,11380,은평구,10700,응암동,대주피오레,20241224,56500,59.66,0.0,1.0,2003.0,13,46
2024,11470,양천구,10100,신정동,목동신시가지12,20241224,149000,71.64,0.0,3.0,1988.0,5,63
2024,11200,성동구,10200,하왕십리동,센트라스,20241224,93700,40.94,0.0,28.0,2016.0,14,4
2024,11140,중구,16200,신당동,래미안하이베르,20241224,127000,84.97,0.0,12.0,2011.0,23,86
2024,11590,동작구,10700,사당동,메론하우스,20241224,36000,22.73,15.0,2.0,2001.0,12,14
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,48355,51.69,72.0,2.0,,15,2
2024,11110,종로구,13400,경운동,운현궁 에스케이 허브,20241224,38000,52.5,72.4,5.0,2005.0,15,2
2024,11530,구로구,10700,개봉동,대우스위트힐(120-12),20241224,21500,32.38,19.0,4.0,2015.0,7,7
2024,11530,구로구,10200,구로동,주공1,20241224,74000,73.68,0.0,2.0,1986.0,7,23
2024,11380,은평구,10900,신사동,그린아트빌2(200-70),20241224,18000,39.54,20.0,4.0,2003.0,13,21
2024,11500,강서구,10600,내발산동,마곡수명산파크7단지,20241224,83700,84.82,0.0,12.0,2008.0,9,69
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,49451,51.69,72.0,2.0,,15,2
2024,11230,동대문구,10200,용두동,신동아,20241224,60000,49.68,0.0,11.0,1994.0,6,1
2024,11500,강서구,10900,방화동,에스엠시티,20241224,28500,48.26,30.0,3.0,2015.0,9,49
2024,11200,성동구,12200,용답동,동우리즈힐스,20241224,19500,16.57,27.0371,5.0,2022.0,14,0
2024,11500,강서구,10900,방화동,리치펠리스,20241224,26000,51.66,32.0,4.0,2014.0,9,49
2024,11590,동작구,10800,대방동,리안,20241224,13700,18.81,29.03,4.0,,12,82
2024,11560,영등포구,12100,문래동3가,영등포 SK 리더스뷰,20241224,106000,117.73,147.43,34.0,2007.0,11,0
2024,11350,노원구,10200,월계동,영동빌하우스,20241224,16000,38.53,25.0,2.0,2002.0,13,71
2024,11140,중구,16500,황학동,롯데캐슬,20241224,100000,84.97,0.0,9.0,2008.0,23,0
2024,11290,성북구,13400,길음동,길음뉴타운4단지(e편한세상),20241224,76800,59.86,0.0,8.0,2005.0,9,8
2024,11530,구로구,10200,구로동,하이빌골드타워,20241224,33000,41.43,50.77,5.0,2019.0,7,23
2024,11290,성북구,13800,장위동,신성블래스빌,20241224,32000,40.18,25.0,3.0,2016.0,9,7
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,49152,51.69,72.0,3.0,,15,2
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,20987,20.68,29.66,2.0,,15,2
2024,11290,성북구,13900,석관동,주인맨션,20241224,28750,51.12,32.0,2.0,2001.0,9,8
2024,11380,은평구,10700,응암동,퍼스트뷰,20241224,33000,51.78,33.0,5.0,2012.0,13,46
2024,11350,노원구,10600,중계동,양지마을(대림)2,20241224,102000,114.81,0.0,3.0,1999.0,13,97
2024,11500,강서구,10200,등촌동,길훈엔트런스빌,20241224,15000,27.29,40.424,4.0,2004.0,9,45
2024,11710,송파구,10400,송파동,동광팰리스,20241224,31900,22.89,14.0,3.0,2017.0,28,17
2024,11680,강남구,10100,역삼동,신일유토빌,20241224,23653,40.09,53.2,7.0,2003.0,21,4
2024,11305,강북구,10100,미아동,꿈의숲해링턴플레이스,20241224,89700,84.67,0.0,10.0,2019.0,3,54
2024,11740,강동구,10500,길동,거산 유팰리스 2차,20241224,20987,20.68,29.66,2.0,,15,2
2024,11740,강동구,10500,길동,거산유팰리스2차,20241224,27900,21.46,0.0,15.0,2022.0,15,2
2024,11230,동대문구,11000,이문동,이문삼성래미안아파트,20241224,74000,84.954,0.0,11.0,2001.0,6,1
2024,11290,성북구,10300,돈암동,이수브라운스톤돈암,20241224,72900,59.99,0.0,18.0,2004.0,9,28
2024,11170,용산구,13000,이태원동,BLUEVIRD이태원,20241224,49000,27.11,20.0,5.0,2022.0,10,29
